app_id,score,risk,band,eligible,dti,verify
518252,697,65.5,Medium,Eligible,19.2,Rejected
518253,641,27.2,High,Not Eligible,10.4,Pending
518254,703,68.3,Medium,Eligible,43.3,Pending
518255,687,36.6,High,Not Eligible,21.4,Verified
518256,695,48.4,High,Not Eligible,27.2,Verified
518257,654,50.7,High,Not Eligible,15.4,Verified
518258,744,42.9,High,Not Eligible,41.4,Verified
518259,740,57.0,Medium,Eligible,44.6,Verified
518260,688,60.9,Medium,Eligible,22.3,Verified
518261,821,83.7,Low,Eligible,49.9,Verified
518262,668,11.0,High,Not Eligible,56.9,Verified
518263,588,44.5,High,Not Eligible,11.0,Verified
518264,734,66.0,Medium,Eligible,31.0,Verified
518265,715,58.1,Medium,Eligible,50.1,Verified
518266,609,49.5,High,Not Eligible,30.2,Verified
518267,719,48.8,High,Not Eligible,57.0,Verified
518268,568,46.2,High,Not Eligible,44.2,Verified
518269,656,35.2,High,Not Eligible,15.8,Verified
518270,731,42.5,High,Not Eligible,48.2,Pending
518271,842,85.3,Low,Eligible,39.1,Verified
518272,749,58.7,Medium,Eligible,34.4,Verified
518273,674,47.0,High,Not Eligible,44.8,Verified
518274,797,59.2,Medium,Eligible,28.7,Verified
518275,659,37.8,High,Not Eligible,27.6,Verified
518276,827,76.1,Low,Eligible,49.7,Verified
518277,750,52.3,High,Not Eligible,61.9,Verified
518278,850,65.9,Medium,Eligible,53.6,Pending
518279,752,54.1,High,Not Eligible,40.2,Verified
518280,531,23.4,High,Not Eligible,28.5,Verified
518281,656,56.2,Medium,Eligible,25.1,Verified
518282,691,57.2,Medium,Eligible,11.4,Verified
518283,576,49.8,High,Not Eligible,29.6,Verified
518284,678,59.4,Medium,Eligible,13.9,Verified
518285,716,53.5,High,Not Eligible,42.4,Verified
518286,708,36.5,High,Not Eligible,33.4,Verified
518287,743,59.1,Medium,Eligible,19.0,Rejected
518288,755,46.6,High,Not Eligible,42.8,Verified
518289,714,61.5,Medium,Eligible,43.9,Verified
518290,649,41.3,High,Not Eligible,57.1,Verified
518291,631,49.9,High,Not Eligible,19.8,Rejected
518292,662,51.3,High,Not Eligible,50.6,Verified
518293,518,32.6,High,Not Eligible,33.6,Verified
518294,760,54.7,High,Not Eligible,29.8,Verified
518295,684,55.7,Medium,Eligible,26.2,Verified
518296,850,62.0,Medium,Eligible,32.2,Verified
518297,673,47.5,High,Not Eligible,13.1,Rejected
518298,707,53.9,High,Not Eligible,38.0,Verified
518299,684,47.6,High,Not Eligible,36.2,Verified
518300,689,39.0,High,Not Eligible,40.2,Verified
518301,639,40.5,High,Not Eligible,25.2,Verified
518302,811,53.6,High,Not Eligible,46.0,Verified
518303,497,12.5,High,Not Eligible,56.2,Verified
518304,725,48.9,High,Not Eligible,15.9,Verified
518305,672,48.8,High,Not Eligible,30.7,Verified
518306,699,44.2,High,Not Eligible,26.3,Verified
518307,757,44.3,High,Not Eligible,17.3,Verified
518308,673,34.0,High,Not Eligible,48.2,Verified
518309,754,60.2,Medium,Eligible,60.8,Verified
518310,786,70.8,Medium,Eligible,26.3,Verified
518311,764,54.4,High,Not Eligible,57.2,Verified
518312,653,36.6,High,Not Eligible,27.6,Verified
518313,703,50.3,High,Not Eligible,48.1,Verified
518314,697,35.8,High,Not Eligible,60.1,Verified
518315,710,35.1,High,Not Eligible,27.9,Verified
518316,585,42.4,High,Not Eligible,47.6,Verified
518317,759,54.4,High,Not Eligible,29.6,Verified
518318,702,39.1,High,Not Eligible,52.2,Verified
518319,666,19.9,High,Not Eligible,53.0,Verified
518320,786,56.2,Medium,Eligible,57.5,Verified
518321,602,23.3,High,Not Eligible,8.5,Verified
518322,704,38.6,High,Not Eligible,49.0,Pending
518323,713,59.2,Medium,Eligible,14.1,Verified
518324,692,42.5,High,Not Eligible,41.3,Verified
518325,786,59.8,Medium,Eligible,56.4,Verified
518326,546,35.1,High,Not Eligible,23.5,Verified
518327,698,60.2,Medium,Eligible,20.6,Verified
518328,622,29.0,High,Not Eligible,25.5,Verified
518329,792,65.3,Medium,Eligible,39.5,Verified
518330,637,35.2,High,Not Eligible,28.1,Verified
518331,672,37.6,High,Not Eligible,58.5,Verified
518332,718,65.3,Medium,Eligible,35.4,Verified
518333,709,39.7,High,Not Eligible,40.3,Verified
518334,590,28.0,High,Not Eligible,41.0,Verified
518335,759,64.3,Medium,Eligible,43.4,Verified
518336,850,48.5,High,Not Eligible,14.0,Rejected
518337,819,67.6,Medium,Eligible,57.9,Verified
518338,828,74.7,Medium,Eligible,30.6,Verified
518339,653,58.6,Medium,Eligible,59.8,Verified
518340,655,20.9,High,Not Eligible,34.5,Verified
518341,683,65.9,Medium,Eligible,50.7,Verified
518342,667,41.1,High,Not Eligible,37.4,Verified
518343,758,55.4,Medium,Eligible,20.9,Verified
518344,666,44.3,High,Not Eligible,38.5,Pending
518345,680,45.7,High,Not Eligible,47.4,Verified
518346,663,57.5,Medium,Eligible,53.5,Rejected
518347,554,30.9,High,Not Eligible,27.7,Verified
518348,648,52.1,High,Not Eligible,56.2,Verified
518349,598,51.5,High,Not Eligible,38.5,Verified
518350,746,56.2,Medium,Eligible,15.2,Verified
518351,642,64.5,Medium,Not Eligible,9.8,Verified
518352,845,66.1,Medium,Eligible,27.1,Pending
518353,688,33.1,High,Not Eligible,41.1,Verified
518354,560,34.6,High,Not Eligible,34.7,Verified
518355,731,56.9,Medium,Eligible,32.2,Verified
518356,799,51.9,High,Not Eligible,46.5,Pending
518357,712,48.3,High,Not Eligible,52.9,Verified
518358,712,40.3,High,Not Eligible,61.2,Verified
518359,780,66.8,Medium,Eligible,35.0,Verified
518360,792,71.6,Medium,Eligible,39.9,Pending
518361,604,30.0,High,Not Eligible,8.0,Verified
518362,692,55.4,Medium,Eligible,58.0,Verified
518363,605,46.1,High,Not Eligible,56.3,Verified
518364,726,66.9,Medium,Eligible,53.1,Verified
518365,684,62.2,Medium,Eligible,8.4,Verified
518366,736,54.6,High,Not Eligible,10.9,Pending
518367,823,55.0,High,Not Eligible,53.4,Verified
518368,766,54.4,High,Not Eligible,38.6,Verified
518369,779,56.0,Medium,Eligible,29.1,Verified
518370,689,61.2,Medium,Eligible,27.8,Verified
518371,633,34.5,High,Not Eligible,27.1,Verified
518372,795,66.4,Medium,Eligible,14.1,Verified
518373,595,36.2,High,Not Eligible,59.5,Verified
518374,714,56.5,Medium,Eligible,46.0,Verified
518375,610,39.8,High,Not Eligible,48.1,Verified
518376,630,40.0,High,Not Eligible,14.8,Verified
518377,704,52.3,High,Not Eligible,14.5,Verified
518378,745,59.7,Medium,Eligible,31.9,Verified
518379,652,48.0,High,Not Eligible,34.9,Verified
518380,760,47.5,High,Not Eligible,18.2,Verified
518381,814,63.0,Medium,Eligible,15.9,Verified
518382,728,46.6,High,Not Eligible,18.6,Rejected
518383,541,23.4,High,Not Eligible,51.1,Verified
518384,750,57.5,Medium,Eligible,9.4,Verified
518385,715,32.1,High,Not Eligible,58.4,Verified
518386,765,58.9,Medium,Eligible,45.7,Verified
518387,697,37.4,High,Not Eligible,12.1,Verified
518388,642,16.9,High,Not Eligible,33.2,Verified
518389,836,68.6,Medium,Eligible,32.0,Verified
518390,785,49.4,High,Not Eligible,37.7,Pending
518391,738,61.2,Medium,Eligible,55.9,Verified
518392,846,70.7,Medium,Eligible,40.1,Pending
518393,717,38.8,High,Not Eligible,33.4,Verified
518394,604,37.1,High,Not Eligible,33.0,Verified
518395,766,47.4,High,Not Eligible,42.7,Verified
518396,662,38.7,High,Not Eligible,47.3,Verified
518397,819,58.1,Medium,Eligible,28.1,Verified
518398,655,57.1,Medium,Eligible,39.4,Verified
518399,526,27.5,High,Not Eligible,37.8,Pending
518400,698,36.0,High,Not Eligible,30.4,Verified
518401,598,52.5,High,Not Eligible,25.1,Verified
518402,636,29.8,High,Not Eligible,17.9,Verified
518403,683,61.0,Medium,Eligible,31.3,Pending
518404,834,54.4,High,Not Eligible,52.8,Verified
518405,700,59.5,Medium,Eligible,50.0,Verified
518406,771,72.2,Medium,Eligible,35.3,Verified
518407,683,46.2,High,Not Eligible,56.7,Verified
518408,738,54.2,High,Not Eligible,10.5,Verified
518409,660,37.5,High,Not Eligible,23.3,Pending
518410,647,34.0,High,Not Eligible,31.3,Verified
518411,775,57.0,Medium,Eligible,50.6,Verified
518412,716,51.8,High,Not Eligible,13.0,Rejected
518413,710,62.6,Medium,Eligible,56.6,Verified
518414,717,56.3,Medium,Not Eligible,55.8,Verified
518415,675,40.9,High,Not Eligible,10.7,Verified
518416,793,59.2,Medium,Eligible,42.7,Verified
518417,711,67.3,Medium,Eligible,20.7,Rejected
518418,653,24.0,High,Not Eligible,56.6,Pending
518419,751,40.3,High,Not Eligible,33.9,Verified
518420,577,49.1,High,Not Eligible,52.6,Verified
518421,627,40.9,High,Not Eligible,16.5,Verified
518422,779,51.6,High,Not Eligible,57.0,Verified
518423,599,47.2,High,Not Eligible,55.4,Verified
518424,721,42.6,High,Not Eligible,60.0,Pending
518425,547,43.3,High,Not Eligible,25.7,Verified
518426,785,36.7,High,Not Eligible,26.1,Verified
518427,717,53.4,High,Not Eligible,15.8,Verified
518428,482,23.6,High,Not Eligible,39.9,Verified
518429,712,39.2,High,Not Eligible,12.3,Rejected
518430,735,71.2,Medium,Eligible,20.0,Verified
518431,659,42.9,High,Not Eligible,54.6,Verified
518432,722,37.8,High,Not Eligible,10.6,Verified
518433,756,54.4,High,Not Eligible,48.0,Verified
518434,643,35.8,High,Not Eligible,11.3,Verified
518435,599,32.0,High,Not Eligible,32.6,Verified
518436,692,40.2,High,Not Eligible,40.1,Verified
518437,599,44.1,High,Not Eligible,54.8,Verified
518438,797,51.1,High,Not Eligible,15.8,Verified
518439,605,52.0,High,Not Eligible,38.5,Pending
518440,780,54.7,High,Not Eligible,49.6,Verified
518441,715,65.0,Medium,Eligible,32.1,Pending
518442,563,45.6,High,Not Eligible,51.9,Verified
518443,802,52.2,High,Not Eligible,48.0,Verified
518444,744,56.4,Medium,Eligible,36.3,Verified
518445,754,59.2,Medium,Eligible,19.0,Verified
518446,717,42.5,High,Not Eligible,20.5,Verified
518447,652,54.7,High,Not Eligible,60.9,Verified
518448,722,51.9,High,Not Eligible,14.1,Rejected
518449,717,13.2,High,Not Eligible,42.9,Pending
518450,540,24.4,High,Not Eligible,53.7,Pending
518451,643,52.9,High,Not Eligible,27.2,Verified
518452,621,39.8,High,Not Eligible,18.4,Verified
518453,697,49.5,High,Not Eligible,41.5,Verified
518454,663,57.9,Medium,Eligible,37.6,Verified
518455,684,43.7,High,Not Eligible,25.8,Verified
518456,533,34.1,High,Not Eligible,20.9,Verified
518457,713,46.0,High,Not Eligible,22.7,Verified
518458,850,74.0,Medium,Eligible,36.2,Verified
518459,715,56.4,Medium,Eligible,20.8,Pending
518460,746,52.6,High,Not Eligible,46.6,Verified
518461,801,64.0,Medium,Eligible,43.9,Verified
518462,802,61.4,Medium,Not Eligible,45.4,Verified
518463,666,58.4,Medium,Eligible,11.3,Pending
518464,715,66.4,Medium,Eligible,25.5,Verified
518465,654,43.8,High,Not Eligible,43.3,Verified
518466,653,33.2,High,Not Eligible,56.6,Pending
518467,787,60.7,Medium,Eligible,26.6,Verified
518468,645,46.3,High,Not Eligible,54.6,Verified
518469,599,30.0,High,Not Eligible,27.2,Verified
518470,743,53.7,High,Not Eligible,9.2,Verified
518471,560,23.7,High,Not Eligible,27.7,Verified
518472,619,26.5,High,Not Eligible,37.3,Verified
518473,610,35.0,High,Not Eligible,14.5,Verified
518474,684,52.3,High,Not Eligible,54.3,Verified
518475,521,26.1,High,Not Eligible,36.3,Verified
518476,674,23.7,High,Not Eligible,36.5,Verified
518477,721,59.7,Medium,Not Eligible,9.7,Verified
518478,822,72.4,Medium,Eligible,22.7,Verified
518479,693,52.2,High,Not Eligible,38.3,Verified
518480,657,21.3,High,Not Eligible,58.8,Verified
518481,755,69.5,Medium,Eligible,25.6,Verified
518482,801,48.8,High,Not Eligible,47.2,Verified
518483,732,70.1,Medium,Eligible,15.8,Pending
518484,784,64.3,Medium,Eligible,57.3,Verified
518485,748,90.5,Low,Eligible,8.0,Verified
518486,671,53.9,High,Not Eligible,44.7,Verified
518487,742,71.4,Medium,Eligible,50.4,Verified
518488,716,57.6,Medium,Eligible,26.8,Verified
518489,735,57.0,Medium,Eligible,34.3,Verified
518490,793,64.2,Medium,Eligible,57.2,Verified
518491,709,47.7,High,Not Eligible,53.5,Verified
518492,668,39.8,High,Not Eligible,30.2,Verified
518493,701,43.9,High,Not Eligible,40.2,Verified
518494,804,38.0,High,Not Eligible,43.7,Verified
518495,617,44.6,High,Not Eligible,60.3,Pending
518496,568,33.5,High,Not Eligible,44.7,Verified
518497,589,25.6,High,Not Eligible,38.1,Verified
518498,639,25.6,High,Not Eligible,40.2,Pending
518499,680,33.3,High,Not Eligible,58.4,Verified
518500,699,49.8,High,Not Eligible,46.7,Verified
518501,643,35.1,High,Not Eligible,15.1,Pending
518502,738,53.2,High,Not Eligible,47.8,Verified
518503,803,65.6,Medium,Eligible,54.8,Verified
518504,504,25.8,High,Not Eligible,34.1,Verified
518505,612,53.0,High,Not Eligible,47.9,Verified
518506,685,33.9,High,Not Eligible,31.4,Verified
518507,569,32.9,High,Not Eligible,31.4,Verified
518508,628,54.4,High,Not Eligible,23.6,Verified
518509,627,64.3,Medium,Not Eligible,20.7,Pending
518510,694,53.0,High,Not Eligible,30.1,Verified
518511,718,63.9,Medium,Eligible,55.9,Verified
518512,714,65.1,Medium,Eligible,53.5,Verified
518513,651,14.7,High,Not Eligible,24.4,Verified
518514,733,62.3,Medium,Eligible,26.9,Verified
518515,605,45.6,High,Not Eligible,18.1,Verified
518516,818,60.0,Medium,Eligible,25.6,Verified
518517,692,44.8,High,Not Eligible,31.5,Verified
518518,737,55.3,Medium,Eligible,23.3,Verified
518519,629,32.9,High,Not Eligible,55.6,Verified
518520,618,53.9,High,Not Eligible,28.0,Verified
518521,691,54.2,High,Not Eligible,9.1,Verified
518522,592,50.5,High,Not Eligible,54.3,Verified
518523,718,58.2,Medium,Not Eligible,53.1,Verified
518524,682,41.9,High,Not Eligible,33.7,Verified
518525,601,36.8,High,Not Eligible,14.3,Verified
518526,706,56.9,Medium,Eligible,51.1,Verified
518527,756,50.8,High,Not Eligible,20.7,Verified
518528,829,42.7,High,Not Eligible,25.9,Verified
518529,832,72.5,Medium,Eligible,19.1,Verified
518530,762,29.0,High,Not Eligible,28.1,Verified
518531,713,52.4,High,Not Eligible,32.6,Verified
518532,632,35.1,High,Not Eligible,35.0,Verified
518533,741,38.8,High,Not Eligible,29.7,Verified
518534,690,53.3,High,Not Eligible,24.2,Verified
518535,571,37.4,High,Not Eligible,42.1,Verified
518536,611,38.0,High,Not Eligible,41.6,Verified
518537,651,49.6,High,Not Eligible,52.6,Verified
518538,575,47.6,High,Not Eligible,22.4,Verified
518539,627,42.1,High,Not Eligible,56.6,Verified
518540,663,36.3,High,Not Eligible,13.9,Verified
518541,629,25.8,High,Not Eligible,21.0,Pending
518542,649,29.7,High,Not Eligible,24.1,Verified
518543,566,34.3,High,Not Eligible,61.8,Pending
518544,659,43.3,High,Not Eligible,43.4,Verified
518545,754,50.7,High,Not Eligible,43.2,Verified
518546,624,52.7,High,Not Eligible,34.1,Verified
518547,737,45.5,High,Not Eligible,31.9,Verified
518548,722,47.6,High,Not Eligible,20.9,Verified
518549,472,20.0,High,Not Eligible,27.8,Verified
518550,644,47.8,High,Not Eligible,23.9,Verified
518551,658,33.7,High,Not Eligible,28.4,Verified
518552,631,34.8,High,Not Eligible,36.4,Pending
518553,705,52.7,High,Not Eligible,33.6,Verified
518554,681,76.4,Low,Eligible,26.4,Verified
518555,666,35.2,High,Not Eligible,45.6,Verified
518556,689,56.7,Medium,Eligible,50.0,Verified
518557,695,65.9,Medium,Eligible,48.8,Verified
518558,754,76.3,Low,Eligible,12.4,Verified
518559,651,34.1,High,Not Eligible,8.5,Rejected
518560,641,34.1,High,Not Eligible,54.8,Verified
518561,756,55.4,Medium,Eligible,27.6,Verified
518562,844,71.4,Medium,Eligible,34.3,Pending
518563,637,35.7,High,Not Eligible,40.4,Verified
518564,643,45.3,High,Not Eligible,22.8,Verified
518565,726,61.9,Medium,Eligible,15.9,Verified
518566,713,64.0,Medium,Eligible,43.2,Verified
518567,708,36.7,High,Not Eligible,13.7,Verified
518568,734,61.7,Medium,Eligible,49.4,Verified
518569,621,37.6,High,Not Eligible,27.1,Verified
518570,667,43.2,High,Not Eligible,24.5,Verified
518571,784,47.6,High,Not Eligible,18.3,Verified
518572,651,57.5,Medium,Eligible,53.4,Verified
518573,743,43.1,High,Not Eligible,52.2,Verified
518574,555,31.8,High,Not Eligible,25.6,Verified
518575,799,72.3,Medium,Eligible,32.8,Verified
518576,631,61.6,Medium,Not Eligible,41.6,Rejected
518577,572,44.3,High,Not Eligible,32.1,Pending
518578,664,47.5,High,Not Eligible,57.4,Verified
518579,733,61.4,Medium,Eligible,30.3,Verified
518580,699,58.6,Medium,Eligible,46.4,Rejected
518581,681,32.8,High,Not Eligible,20.8,Verified
518582,624,21.1,High,Not Eligible,45.1,Verified
518583,721,42.8,High,Not Eligible,34.1,Verified
518584,759,54.1,High,Not Eligible,50.1,Verified
518585,697,56.4,Medium,Eligible,28.8,Verified
518586,606,42.2,High,Not Eligible,48.3,Verified
518587,647,44.6,High,Not Eligible,10.4,Verified
518588,686,62.6,Medium,Eligible,16.7,Pending
518589,652,40.5,High,Not Eligible,44.1,Verified
518590,617,32.9,High,Not Eligible,28.2,Verified
518591,637,35.3,High,Not Eligible,47.4,Verified
518592,716,41.0,High,Not Eligible,41.7,Verified
518593,725,43.7,High,Not Eligible,46.3,Verified
518594,759,54.3,High,Not Eligible,38.2,Verified
518595,810,66.3,Medium,Eligible,51.3,Verified
518596,704,46.2,High,Not Eligible,13.9,Pending
518597,741,46.8,High,Not Eligible,39.1,Verified
518598,616,51.7,High,Not Eligible,8.1,Verified
518599,616,16.1,High,Not Eligible,9.3,Verified
518600,811,68.1,Medium,Eligible,57.3,Verified
518601,834,66.9,Medium,Eligible,40.4,Verified
518602,770,59.6,Medium,Eligible,23.6,Verified
518603,680,51.7,High,Not Eligible,27.2,Pending
518604,626,36.2,High,Not Eligible,45.1,Verified
518605,560,49.7,High,Not Eligible,21.6,Verified
518606,537,44.2,High,Not Eligible,16.3,Pending
518607,654,43.1,High,Not Eligible,16.9,Verified
518608,674,51.1,High,Not Eligible,59.1,Verified
518609,716,61.8,Medium,Eligible,45.9,Verified
518610,791,25.5,High,Not Eligible,54.0,Verified
518611,695,55.7,Medium,Eligible,28.0,Verified
518612,850,71.8,Medium,Eligible,53.1,Verified
518613,630,37.4,High,Not Eligible,58.1,Verified
518614,711,36.3,High,Not Eligible,20.7,Verified
518615,819,71.6,Medium,Eligible,58.0,Verified
518616,690,44.7,High,Not Eligible,50.4,Verified
518617,767,60.4,Medium,Eligible,41.8,Rejected
518618,612,38.5,High,Not Eligible,61.0,Verified
518619,568,27.2,High,Not Eligible,17.5,Verified
518620,844,61.6,Medium,Eligible,42.5,Verified
518621,680,34.2,High,Not Eligible,57.6,Verified
518622,719,71.8,Medium,Eligible,14.9,Verified
518623,672,45.1,High,Not Eligible,20.8,Verified
518624,580,21.6,High,Not Eligible,35.3,Verified
518625,785,42.2,High,Not Eligible,26.1,Verified
518626,595,45.8,High,Not Eligible,11.7,Verified
518627,725,51.1,High,Not Eligible,35.8,Verified
518628,688,41.0,High,Not Eligible,19.6,Verified
518629,683,43.9,High,Not Eligible,25.1,Verified
518630,569,44.5,High,Not Eligible,39.3,Verified
518631,547,23.3,High,Not Eligible,19.3,Verified
518632,707,50.6,High,Not Eligible,23.5,Verified
518633,632,43.1,High,Not Eligible,10.3,Verified
518634,710,44.9,High,Not Eligible,41.4,Verified
518635,772,53.2,High,Not Eligible,42.1,Verified
518636,690,41.7,High,Not Eligible,32.3,Rejected
518637,692,51.4,High,Not Eligible,25.0,Verified
518638,729,62.2,Medium,Eligible,10.2,Verified
518639,691,46.8,High,Not Eligible,19.6,Verified
518640,684,59.0,Medium,Not Eligible,17.2,Verified
518641,713,67.2,Medium,Not Eligible,30.8,Pending
518642,636,28.8,High,Not Eligible,28.1,Verified
518643,708,45.3,High,Not Eligible,36.9,Verified
518644,701,42.9,High,Not Eligible,9.6,Verified
518645,563,39.3,High,Not Eligible,38.1,Verified
518646,605,30.0,High,Not Eligible,46.0,Verified
518647,841,52.7,High,Not Eligible,34.6,Verified
518648,614,20.5,High,Not Eligible,8.5,Verified
518649,681,52.4,High,Not Eligible,15.9,Pending
518650,641,39.4,High,Not Eligible,58.2,Verified
518651,625,42.1,High,Not Eligible,30.2,Verified
518652,710,62.2,Medium,Eligible,19.8,Verified
518653,798,57.4,Medium,Eligible,40.4,Verified
518654,741,45.5,High,Not Eligible,30.6,Verified
518655,730,80.9,Low,Eligible,41.2,Verified
518656,605,44.9,High,Not Eligible,22.7,Verified
518657,845,71.9,Medium,Eligible,32.3,Verified
518658,598,26.8,High,Not Eligible,22.6,Rejected
518659,618,36.4,High,Not Eligible,45.2,Verified
518660,787,46.8,High,Not Eligible,22.6,Verified
518661,661,55.3,Medium,Eligible,33.3,Verified
518662,652,42.3,High,Not Eligible,13.8,Pending
518663,552,39.0,High,Not Eligible,13.8,Verified
518664,680,48.8,High,Not Eligible,17.9,Pending
518665,691,42.4,High,Not Eligible,43.4,Verified
518666,635,40.8,High,Not Eligible,52.0,Verified
518667,779,65.7,Medium,Not Eligible,15.4,Verified
518668,725,52.8,High,Not Eligible,42.3,Verified
