app_id,id,type,amount,tenure,channel
518655,130144,Personal,481000,48,Mobile App
518656,121198,Education,720000,60,Branch
518657,139642,Business,732000,120,Branch
518658,112593,Home,2188000,120,Mobile App
518659,108266,Home,4972000,36,Website
518660,116517,Education,939000,48,Partner
518661,114865,Education,919000,36,Branch
518662,114150,Education,574000,12,Website
518663,137968,Personal,503000,120,Mobile App
518664,109475,Personal,400000,84,Mobile App
518665,116815,Education,806000,60,Partner
518666,123058,Personal,396000,120,Mobile App
518667,112653,Personal,464000,12,Website
518668,102094,Home,4821000,60,Mobile App
518669,106772,Education,337000,36,Partner
518670,123502,Home,2099000,36,Website
518671,135621,Business,812000,120,Website
518672,106868,Personal,473000,120,Partner
518673,114367,Home,4833000,12,Website
518674,105836,Auto,1122000,84,Mobile App
518675,133680,Personal,488000,12,Branch
518676,101475,Home,2136000,36,Branch
518677,101926,Personal,432000,84,Website
518678,114410,Auto,1504000,24,Branch
518679,135116,Personal,329000,84,Website
518680,123317,Business,2576000,60,Mobile App
518681,107222,Auto,396000,12,Branch
518682,110239,Personal,538000,24,Branch
518683,108311,Business,921000,24,Partner
518684,139214,Education,1468000,48,Website
518685,105862,Personal,527000,48,Mobile App
518686,135674,Home,2357000,120,Mobile App
518687,116403,Education,1017000,48,Branch
518688,132822,Business,943000,60,Partner
518689,106727,Personal,301000,36,Branch
518690,121124,Personal,340000,12,Branch
518691,137925,Personal,55000,120,Mobile App
518692,101942,Education,816000,12,Mobile App
518693,117829,Education,783000,36,Branch
518694,115561,Personal,158000,12,Website
518695,107904,Business,1540000,24,Partner
518696,129209,Personal,591000,48,Branch
518697,116426,Personal,226000,36,Website
518698,118766,Business,1142000,36,Mobile App
518699,135907,Personal,405000,24,Mobile App
518700,132084,Home,4739000,84,Branch
518701,101219,Personal,563000,48,Partner
518702,118350,Personal,311000,84,Website
518703,105224,Business,513000,84,Branch
518704,114646,Auto,1381000,36,Mobile App
518705,133974,Personal,355000,12,Website
518706,129257,Personal,165000,48,Branch
518707,117192,Home,2563000,12,Mobile App
518708,115776,Business,2113000,12,Website
518709,107199,Education,1340000,60,Branch
518710,119963,Home,3509000,60,Website
518711,102144,Auto,1394000,36,Website
518712,121862,Personal,335000,84,Branch
518713,130114,Personal,186000,48,Website
518714,138367,Business,272000,24,Partner
518715,125876,Personal,227000,84,Mobile App
518716,121421,Home,790000,84,Mobile App
518717,130219,Personal,409000,12,Website
518718,135066,Business,2405000,120,Partner
518719,109461,Home,1249000,84,Branch
518720,116776,Education,185000,24,Branch
518721,138617,Home,3070000,12,Branch
518722,138488,Home,1430000,12,Website
518723,120461,Education,1194000,24,Mobile App
518724,110760,Home,2051000,36,Website
518725,119214,Business,1269000,12,Branch
518726,139345,Business,1513000,24,Website
518727,117902,Business,2556000,48,Website
518728,138260,Home,445000,84,Website
518729,126257,Business,2840000,120,Partner
518730,118164,Education,922000,60,Branch
518731,103169,Business,370000,60,Branch
518732,109031,Home,3834000,120,Mobile App
518733,103114,Personal,172000,36,Website
518734,131619,Auto,1604000,12,Mobile App
518735,124454,Personal,421000,120,Website
518736,104625,Home,1336000,12,Partner
518737,132838,Business,1972000,84,Branch
518738,127896,Business,611000,84,Mobile App
518739,110948,Home,1843000,12,Mobile App
518740,115641,Education,283000,24,Partner
518741,123248,Personal,241000,36,Website
518742,126199,Personal,574000,60,Partner
518743,117415,Personal,558000,48,Branch
518744,134772,Business,2522000,36,Website
518745,134539,Home,1456000,24,Partner
518746,128571,Business,983000,24,Website
518747,123491,Home,4846000,48,Website
518748,106927,Business,844000,84,Partner
518749,108513,Personal,85000,48,Partner
518750,123289,Personal,539000,48,Mobile App
518751,126382,Personal,494000,24,Branch
518752,118435,Auto,1336000,60,Mobile App
518753,101684,Business,1970000,12,Mobile App
518754,103795,Personal,398000,48,Branch
518755,134577,Personal,453000,12,Partner
518756,130612,Personal,458000,84,Branch
518757,110187,Business,2214000,60,Partner
518758,115188,Home,1361000,36,Mobile App
518759,101545,Education,1047000,84,Website
518760,139266,Auto,797000,60,Website
518761,130456,Personal,81000,60,Branch
518762,120498,Home,2111000,60,Branch
518763,136689,Personal,570000,12,Branch
518764,129984,Home,4261000,36,Branch
518765,128678,Personal,317000,60,Website
518766,132042,Personal,532000,120,Website
518767,126283,Business,2305000,60,Website
518768,106013,Personal,119000,120,Mobile App
518769,117025,Education,644000,60,Website
518770,122216,Business,2947000,24,Website
518771,112867,Personal,296000,60,Website
518772,122541,Business,733000,120,Branch
518773,108361,Education,923000,12,Partner
518774,124951,Education,723000,48,Website
518775,109897,Personal,439000,84,Partner
518776,118734,Personal,424000,12,Mobile App
518777,113834,Auto,522000,120,Website
518778,130312,Personal,585000,120,Website
518779,135074,Home,2333000,60,Branch
518780,116213,Home,334000,120,Website
518781,108809,Education,1177000,12,Branch
518782,130918,Personal,251000,36,Mobile App
518783,133823,Personal,52000,36,Branch
518784,131859,Auto,426000,60,Partner
518785,123856,Business,2574000,60,Mobile App
518786,129698,Education,1458000,12,Mobile App
518787,129584,Auto,265000,84,Partner
518788,107635,Auto,1683000,48,Partner
518789,133287,Home,1671000,60,Website
518790,135625,Home,1924000,24,Branch
518791,113336,Business,1631000,12,Website
518792,103581,Personal,513000,84,Partner
518793,125669,Personal,229000,48,Mobile App
518794,108701,Personal,389000,48,Mobile App
518795,106231,Personal,72000,60,Website
518796,131906,Auto,797000,36,Branch
518797,129322,Business,2133000,12,Partner
518798,113200,Home,2126000,48,Partner
518799,121780,Auto,1564000,60,Branch
518800,104572,Business,596000,120,Website
518801,104735,Personal,126000,48,Mobile App
518802,127039,Auto,902000,120,Website
518803,117967,Home,1770000,84,Mobile App
518804,128672,Auto,987000,24,Website
518805,137695,Personal,278000,12,Website
518806,104478,Business,2864000,120,Mobile App
518807,128210,Personal,106000,48,Partner
518808,108203,Home,921000,24,Branch
518809,122606,Business,648000,84,Website
518810,106102,Auto,239000,12,Mobile App
518811,128017,Home,2974000,84,Branch
518812,135055,Personal,287000,24,Partner
518813,101551,Home,1973000,48,Partner
518814,112964,Auto,1243000,48,Mobile App
518815,124229,Home,3540000,12,Mobile App
518816,139124,Home,2275000,120,Branch
518817,133919,Auto,877000,48,Website
518818,131709,Business,2494000,120,Website
518819,118490,Personal,279000,48,Branch
518820,134834,Personal,393000,60,Branch
518821,113400,Business,1915000,48,Website
518822,123051,Personal,245000,12,Branch
518823,121561,Education,932000,36,Partner
518824,136586,Home,1470000,48,Branch
518825,131719,Personal,522000,36,Mobile App
518826,124017,Business,1228000,36,Website
518827,125337,Auto,525000,84,Mobile App
518828,121392,Personal,359000,60,Website
518829,121773,Personal,504000,24,Website
518830,123419,Home,4922000,12,Website
518831,136449,Home,1288000,36,Branch
518832,121693,Auto,531000,36,Partner
518833,121655,Home,2274000,84,Website
518834,125760,Personal,443000,60,Branch
518835,138070,Home,2341000,36,Mobile App
518836,117168,Business,447000,48,Branch
518837,106123,Business,468000,24,Mobile App
518838,122857,Education,603000,120,Website
518839,122801,Personal,138000,48,Website
518840,114124,Home,4931000,84,Website
518841,136234,Home,3108000,84,Mobile App
518842,132245,Auto,861000,36,Mobile App
518843,102323,Education,180000,12,Partner
518844,138787,Home,3424000,24,Website
518845,105055,Personal,64000,60,Branch
518846,136657,Auto,1593000,120,Mobile App
518847,134913,Education,1183000,84,Branch
518848,107035,Personal,387000,48,Mobile App
518849,127345,Home,4788000,60,Website
518850,101829,Auto,1664000,12,Mobile App
518851,120434,Business,1442000,84,Partner
518852,131132,Business,2888000,12,Website
518853,110842,Business,2029000,84,Mobile App
518854,136653,Home,811000,120,Branch
518855,111774,Auto,1699000,12,Website
518856,133266,Home,1019000,84,Website
518857,120392,Home,2777000,60,Website
518858,124537,Auto,925000,24,Partner
518859,123248,Personal,118000,120,Website
518860,115619,Education,562000,48,Partner
518861,113248,Personal,515000,48,Partner
518862,125028,Personal,304000,120,Website
518863,129519,Home,2588000,36,Branch
518864,103953,Business,2388000,60,Branch
518865,115590,Home,4475000,24,Partner
518866,112975,Auto,1220000,60,Branch
518867,132898,Personal,268000,24,Mobile App
518868,117369,Business,995000,24,Branch
518869,126373,Auto,706000,48,Website
518870,123528,Home,486000,36,Mobile App
518871,100331,Business,1471000,36,Partner
518872,114760,Auto,399000,48,Branch
518873,121842,Business,315000,84,Partner
518874,101270,Auto,590000,60,Branch
518875,108376,Auto,1027000,24,Website
518876,105497,Education,1431000,24,Mobile App
518877,104038,Business,1920000,60,Partner
518878,122745,Business,724000,120,Mobile App
518879,124083,Business,1701000,48,Website
518880,137297,Personal,263000,24,Partner
518881,125966,Personal,196000,24,Branch
518882,105001,Personal,157000,36,Partner
518883,121442,Personal,179000,36,Mobile App
518884,139392,Home,4434000,48,Branch
518885,103947,Business,2734000,48,Mobile App
518886,135950,Auto,1148000,24,Branch
518887,116262,Auto,928000,48,Website
518888,102310,Business,2848000,120,Branch
518889,139956,Home,1747000,12,Website
518890,101386,Home,2435000,36,Website
518891,119159,Auto,305000,48,Mobile App
518892,138050,Home,2041000,60,Mobile App
518893,138444,Personal,62000,84,Website
518894,131000,Home,1341000,24,Branch
518895,124924,Auto,1333000,48,Website
518896,139457,Education,471000,48,Branch
518897,113560,Personal,186000,84,Branch
518898,110336,Home,2174000,84,Mobile App
518899,115356,Auto,1572000,24,Branch
518900,102431,Auto,630000,36,Mobile App
518901,120326,Home,783000,60,Branch
518902,135694,Business,1757000,84,Branch
518903,108905,Business,2132000,36,Partner
518904,135196,Personal,421000,24,Mobile App
518905,102856,Auto,446000,120,Branch
518906,124526,Auto,943000,84,Branch
518907,137169,Business,2412000,60,Website
518908,124948,Home,4129000,120,Branch
518909,114108,Personal,65000,60,Partner
518910,135971,Home,1185000,84,Branch
518911,118560,Home,1162000,12,Branch
518912,130865,Personal,443000,120,Website
518913,117515,Business,2384000,36,Branch
518914,104714,Home,1819000,12,Mobile App
518915,134414,Auto,1091000,24,Branch
518916,139809,Education,893000,60,Partner
518917,109186,Business,996000,48,Mobile App
518918,128622,Auto,247000,48,Partner
518919,110605,Home,880000,12,Branch
518920,108458,Auto,1616000,48,Website
518921,128004,Personal,361000,60,Mobile App
518922,119389,Education,768000,84,Mobile App
518923,113509,Home,3661000,60,Branch
518924,138650,Business,2541000,60,Website
518925,129928,Auto,479000,84,Mobile App
518926,124815,Education,978000,12,Partner
518927,136009,Personal,190000,60,Website
518928,112872,Home,2860000,60,Partner
518929,104371,Personal,247000,48,Mobile App
518930,115319,Auto,870000,120,Branch
518931,113924,Personal,229000,120,Mobile App
518932,115585,Business,797000,24,Website
518933,134435,Personal,492000,24,Mobile App
518934,121897,Home,424000,36,Website
518935,118089,Personal,279000,60,Partner
518936,127317,Education,1158000,120,Branch
518937,103848,Personal,294000,48,Partner
518938,121983,Auto,1554000,36,Mobile App
518939,106554,Personal,179000,24,Branch
518940,121002,Personal,182000,84,Website
518941,114643,Home,860000,24,Partner
518942,110011,Auto,904000,60,Branch
518943,103818,Education,831000,120,Website
518944,137403,Auto,1279000,24,Partner
518945,113142,Auto,1472000,84,Branch
518946,129355,Personal,336000,24,Mobile App
518947,130614,Personal,131000,60,Mobile App
518948,103367,Education,497000,12,Website
518949,138562,Personal,531000,120,Website
518950,136981,Auto,818000,120,Branch
518951,123522,Personal,198000,60,Partner
518952,100812,Home,1422000,48,Mobile App
518953,135189,Auto,672000,60,Branch
518954,101902,Personal,133000,36,Branch
518955,103023,Personal,315000,12,Branch
518956,108946,Education,903000,84,Mobile App
518957,122273,Auto,1730000,120,Website
518958,115655,Personal,136000,60,Website
518959,108179,Auto,490000,60,Partner
518960,133699,Auto,680000,120,Branch
518961,123988,Education,782000,12,Website
518962,101304,Home,804000,36,Partner
518963,105210,Personal,168000,36,Mobile App
518964,138958,Personal,91000,12,Website
518965,107696,Auto,955000,84,Branch
518966,104153,Auto,1410000,24,Website
518967,130477,Auto,1757000,24,Mobile App
518968,100062,Personal,594000,36,Website
518969,108113,Personal,482000,36,Branch
518970,124223,Personal,331000,120,Website
518971,131556,Home,1955000,84,Website
518972,118031,Personal,244000,48,Website
518973,107982,Auto,257000,84,Branch
518974,116091,Education,1133000,12,Website
518975,102621,Business,638000,48,Mobile App
518976,129378,Personal,589000,120,Website
518977,131609,Auto,998000,120,Mobile App
518978,116710,Personal,290000,24,Partner
518979,100473,Personal,345000,12,Website
518980,112572,Personal,53000,120,Partner
518981,110449,Auto,276000,48,Mobile App
518982,105361,Home,3569000,120,Website
518983,133560,Home,2878000,24,Mobile App
518984,133216,Business,2453000,36,Mobile App
518985,103647,Home,3707000,36,Website
518986,103718,Personal,422000,12,Mobile App
518987,118947,Business,980000,120,Website
518988,135339,Business,2664000,36,Branch
518989,124407,Personal,167000,36,Website
518990,107797,Personal,243000,24,Branch
518991,115626,Education,249000,12,Mobile App
518992,132864,Personal,593000,48,Branch
518993,114306,Business,416000,12,Website
518994,123600,Business,1364000,12,Branch
518995,107411,Business,548000,120,Website
518996,130810,Home,2236000,24,Website
518997,120998,Personal,408000,24,Website
518998,130306,Business,2286000,12,Branch
518999,121371,Personal,136000,24,Mobile App
519000,135061,Education,978000,84,Partner
519001,122711,Auto,570000,60,Website
519002,125709,Personal,527000,12,Branch
519003,121076,Personal,81000,48,Website
519004,110514,Personal,549000,60,Website
519005,115610,Personal,72000,120,Mobile App
519006,111401,Personal,126000,120,Branch
519007,110562,Home,690000,36,Website
519008,106284,Personal,165000,24,Branch
519009,113619,Business,687000,12,Mobile App
519010,103274,Personal,107000,24,Mobile App
519011,126063,Personal,347000,36,Partner
519012,136034,Personal,119000,36,Website
519013,134050,Auto,669000,24,Partner
519014,138809,Personal,403000,48,Branch
519015,131826,Personal,463000,120,Website
519016,125428,Personal,479000,36,Website
519017,112559,Personal,542000,12,Mobile App
519018,138721,Business,545000,48,Mobile App
519019,103157,Personal,542000,48,Mobile App
519020,128085,Auto,1330000,120,Partner
519021,105336,Education,1335000,84,Branch
519022,125410,Business,2222000,120,Website
519023,123779,Home,2127000,84,Website
519024,118460,Auto,1575000,36,Partner
519025,132077,Education,396000,120,Mobile App
519026,101919,Personal,74000,12,Website
519027,110120,Personal,51000,60,Mobile App
519028,126719,Education,387000,36,Branch
519029,103598,Personal,393000,48,Website
519030,106424,Personal,475000,24,Branch
519031,121382,Home,2603000,60,Branch
519032,103759,Auto,222000,120,Mobile App
519033,105044,Business,983000,84,Mobile App
519034,139264,Personal,478000,48,Branch
519035,118039,Auto,915000,60,Mobile App
519036,124573,Personal,537000,12,Partner
519037,117634,Home,4448000,12,Partner
519038,112570,Education,1311000,60,Website
